date,week,observer,parent_id,pedal_disc_diameter_mm,pedal_disc_area_mm2,image_id,FvFm,health_note,genotype,temp,parent_id,tub_id
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
,,,,,,,,,#VALUE!,#VALUE!,,#VALUE!
