,Label,Area,Mean,Min,Max,MinThr,MaxThr,Type,%,Region,notes,,plate,well,sym,temp,treatment,day,calculation
17,Snap-1165.czi,24883.822,1535.145,529,3580,0,65535,Tentacle Area,0,Body column,,,11,C1,inoc,32C,inoc-32C,16,0
18,Snap-1164.czi,734.949,2127.478,1125,4016,1125,65535,Symbiont Area,2.954,Body column,,,11,C1,inoc,32C,inoc-32C,16,2.953521368
19,Snap-1167.czi,7431.005,1776.006,557,3667,0,65535,Tentacle Area,0,Tentacle,,,11,C1,inoc,32C,inoc-32C,16,0
20,Snap-1166.czi,353.744,2729.83,1478,3974,1477,65535,Symbiont Area,4.76,Tentacle,,,11,C1,inoc,32C,inoc-32C,16,4.76037898
21,Snap-1169.czi,15940.539,767.044,280,2964,0,65535,Tentacle Area,0,Pedal disc,,,11,C3,inoc,32C,inoc-32C,16,0
22,Snap-1168.czi,1902.348,1839.05,1048,3925,1048,65535,Symbiont Area,11.934,Pedal disc,,,11,C3,inoc,32C,inoc-32C,16,11.93402557
23,Snap-1171.czi,18815.251,1092.861,530,2822,0,65535,Tentacle Area,0,Body column,,,11,C4,inoc,32C,inoc-32C,16,0
24,Snap-1170.czi,28.542,133.697,46,3947,46,65535,Symbiont Area,0.152,Body column,,,11,C4,inoc,32C,inoc-32C,16,0.1516960895
25,Snap-1173.czi,8660.892,792.664,446,2100,0,65535,Tentacle Area,0,Tentacle,,,11,C4,inoc,32C,inoc-32C,16,0
26,Snap-1172.czi,48.434,104.969,47,1678,47,65535,Symbiont Area,0.559,Tentacle,,,11,C4,inoc,32C,inoc-32C,16,0.559226463
27,Snap-1175.czi,4111.951,419.146,227,1091,0,65535,Tentacle Area,0,Pedal disc,,,11,C5,inoc,32C,inoc-32C,16,0
28,Snap-1174.czi,2.811,67.462,47,286,47,65535,Symbiont Area,0.068,Pedal disc,,,11,C5,inoc,32C,inoc-32C,16,0.06836170956
29,Snap-1177.czi,7999.028,667.7,278,2476,0,65535,Tentacle Area,0,Tentacle,,,11,C5,inoc,32C,inoc-32C,16,0
30,Snap-1176.czi,4.541,378.381,47,3984,47,65535,Symbiont Area,0.057,Tentacle,,,11,C5,inoc,32C,inoc-32C,16,0.05676939748
31,Snap-1179.czi,9585.903,836.102,360,3306,0,65535,Tentacle Area,0,Pedal disc,,,11,D1,inoc,32C,inoc-32C,16,0
32,Snap-1178.czi,142.06,221.481,110,524,110,65535,Symbiont Area,1.482,Pedal disc,,,11,D1,inoc,32C,inoc-32C,16,1.481967844
33,Snap-1181.czi,7515.981,560.504,303,3335,0,65535,Tentacle Area,0,Body column,,,11,D2,inoc,32C,inoc-32C,16,0
34,Snap-1180.czi,413.855,2076.606,1117,3934,1117,65535,Symbiont Area,5.506,Body column,,,11,D2,inoc,32C,inoc-32C,16,5.506333771
35,Snap-1185.czi,5789.641,574.221,296,1460,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,16,0
36,Snap-1182.czi,893.442,2266.505,1313,3965,1313,65535,Symbiont Area,15.432,Tentacle,,,11,D2,inoc,32C,inoc-32C,16,15.43173402
37,Snap-1184.czi,8042.056,582.451,285,1715,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,16,0
38,Snap-1183.czi,1170.642,2192.863,1247,3964,1247,65535,Symbiont Area,14.557,Tentacle,,,11,D2,inoc,32C,inoc-32C,16,14.55650147
39,Snap-1187.czi,13745.423,546.215,266,2043,0,65535,Tentacle Area,0,Pedal disc,,,11,D3,inoc,32C,inoc-32C,16,0
40,Snap-1186.czi,75.679,2675.354,1363,3922,1359,65535,Symbiont Area,0.551,Pedal disc,,,11,D3,inoc,32C,inoc-32C,16,0.550575999
41,Snap-1189.czi,17570.227,947.86,367,2488,0,65535,Tentacle Area,0,Tentacle,,,11,D3,inoc,32C,inoc-32C,16,0
42,Snap-1188.czi,202.819,2955.739,1520,3959,1516,65535,Symbiont Area,1.154,Tentacle,,,11,D3,inoc,32C,inoc-32C,16,1.154333407
43,Snap-1191.czi,7758.153,636.383,266,2812,0,65535,Tentacle Area,0,Pedal disc,,,11,D4,inoc,32C,inoc-32C,16,0
44,Snap-1190.czi,22.055,109.814,47,3972,47,65535,Symbiont Area,0.284,Pedal disc,,,11,D4,inoc,32C,inoc-32C,16,0.2842815809
45,Snap-1193.czi,9140.479,1330.175,414,3077,0,65535,Tentacle Area,0,Tentacle,,,11,D4,inoc,32C,inoc-32C,16,0
46,Snap-1192.czi,1.297,313.5,47,1641,47,65535,Symbiont Area,0.014,Tentacle,,,11,D4,inoc,32C,inoc-32C,16,0.01418962836
1,Snap-1255.czi,7616.526,311.021,198,1390,0,65535,Tentacle Area,0,Pedal disc,,,7,A2,inoc,25C,inoc-25C,18,0
2,Snap-1254.czi,2108.41,1052.748,663,2163,663,65535,Symbiont Area,27.682,Pedal disc,,,7,A2,inoc,25C,inoc-25C,18,27.68204297
3,Snap-1257.czi,11558.307,595.226,259,1749,0,65535,Tentacle Area,0,Tentacle,,,7,A2,inoc,25C,inoc-25C,18,0
4,Snap-1256.czi,4823.331,2408.972,1437,3938,1437,65535,Symbiont Area,41.73,Tentacle,,,7,A2,inoc,25C,inoc-25C,18,41.73042817
5,Snap-1259.czi,5761.964,663.132,382,3152,0,65535,Tentacle Area,0,Tentacle,,,7,A3,inoc,25C,inoc-25C,18,0
6,Snap-1258.czi,2621.728,2294.284,1392,3653,1392,65535,Symbiont Area,45.501,Tentacle,,,7,A3,inoc,25C,inoc-25C,18,45.50059667
7,Snap-1261.czi,8962.526,140.557,59,594,0,65535,Tentacle Area,0,Body column,,,7,A4,inoc,25C,inoc-25C,18,0
8,Snap-1260.czi,3488.574,1436.777,873,2791,873,65535,Symbiont Area,38.924,Body column,,,7,A4,inoc,25C,inoc-25C,18,38.92400424
9,Snap-1263.czi,12087.626,997.905,308,3274,0,65535,Tentacle Area,0,Pedal disc,,,7,A5,inoc,25C,inoc-25C,18,0
10,Snap-1262.czi,1259.294,67.681,47,365,47,65535,Symbiont Area,10.418,Pedal disc,,,7,A5,inoc,25C,inoc-25C,18,10.41804238
11,Snap-1265.czi,8375.908,374.618,222,2653,0,65535,Tentacle Area,0,Pedal disc,,,7,A6,inoc,25C,inoc-25C,18,0
12,Snap-1264.czi,2795.789,1063.307,655,2586,655,65535,Symbiont Area,33.379,Pedal disc,,,7,A6,inoc,25C,inoc-25C,18,33.37893635
13,Snap-1267.czi,2661.297,717.469,241,2596,0,65535,Tentacle Area,0,Tentacle,,,7,A6,inoc,25C,inoc-25C,18,0
14,Snap-1266.czi,191.575,1900.129,1057,3725,1057,65535,Symbiont Area,7.199,Tentacle,,,7,A6,inoc,25C,inoc-25C,18,7.198557696
15,Snap-1269.czi,4802.141,345.82,163,1192,0,65535,Tentacle Area,0,Pedal disc,,,7,B1,inoc,25C,inoc-25C,18,0
16,Snap-1268.czi,1787.748,1370.445,862,3458,862,65535,Symbiont Area,37.228,Pedal disc,,,7,B1,inoc,25C,inoc-25C,18,37.2281447
17,Snap-1271.czi,4428.504,315.879,166,816,0,65535,Tentacle Area,0,Pedal disc,,,7,B1,inoc,25C,inoc-25C,18,0
18,Snap-1270.czi,1557.036,1570.144,990,3605,990,65535,Symbiont Area,35.159,Pedal disc,,,7,B1,inoc,25C,inoc-25C,18,35.15941275
19,Snap-1273.czi,8101.302,403.982,209,1508,0,65535,Tentacle Area,0,Body column,,,7,B2,inoc,25C,inoc-25C,18,0
20,Snap-1272.czi,2088.085,1614.584,996,3577,996,65535,Symbiont Area,25.775,Body column,,,7,B2,inoc,25C,inoc-25C,18,25.77468412
21,Snap-1275.czi,4521.049,398.563,213,1499,0,65535,Tentacle Area,0,Tentacle,,,7,B2,inoc,25C,inoc-25C,18,0
22,Snap-1274.czi,1596.605,1914.66,1197,3723,1197,65535,Symbiont Area,35.315,Tentacle,,,7,B2,inoc,25C,inoc-25C,18,35.31492359
23,Snap-1277.czi,9977.919,340.854,164,1182,0,65535,Tentacle Area,0,Body column,,,7,B3,inoc,25C,inoc-25C,18,0
24,Snap-1276.czi,2584.754,1437.074,867,2773,867,65535,Symbiont Area,25.905,Body column,,,7,B3,inoc,25C,inoc-25C,18,25.90474026
25,Snap-1279.czi,4709.813,295.49,163,1250,0,65535,Tentacle Area,0,Tentacle,,,7,B3,inoc,25C,inoc-25C,18,0
26,Snap-1278.czi,2099.112,1645.92,1094,3255,1094,65535,Symbiont Area,44.569,Tentacle,,,7,B3,inoc,25C,inoc-25C,18,44.56890327
27,Snap-1281.czi,5947.269,681.274,299,2569,0,65535,Tentacle Area,0,Tentacle,,,7,B4,inoc,25C,inoc-25C,18,0
28,Snap-1280.czi,2684.433,2325.209,1377,3899,1377,65535,Symbiont Area,45.137,Tentacle,,,7,B4,inoc,25C,inoc-25C,18,45.13723862
29,Snap-1283.czi,7354.893,743.619,363,3489,0,65535,Tentacle Area,0,Body column,,,7,B5,inoc,25C,inoc-25C,18,0
30,Snap-1282.czi,1834.453,1782.305,1043,3496,1043,65535,Symbiont Area,24.942,Body column,,,7,B5,inoc,25C,inoc-25C,18,24.94194001
31,Snap-1285.czi,7705.178,721.581,349,3473,0,65535,Tentacle Area,0,Tentacle,,,7,B5,inoc,25C,inoc-25C,18,0
32,Snap-1284.czi,1827.101,1712.228,996,3477,996,65535,Symbiont Area,23.713,Tentacle,,,7,B5,inoc,25C,inoc-25C,18,23.71263844
33,Snap-1287.czi,9395.192,1002.035,419,3623,0,65535,Tentacle Area,0,Body column,,,7,B6,inoc,25C,inoc-25C,18,0
34,Snap-1286.czi,2956.877,1966.231,1223,3758,1223,65535,Symbiont Area,31.472,Body column,,,7,B6,inoc,25C,inoc-25C,18,31.47223601
35,Snap-1289.czi,4481.263,1060.098,487,3677,0,65535,Tentacle Area,0,Pedal disc,,,7,C1,inoc,25C,inoc-25C,18,0
36,Snap-1288.czi,1238.321,2108.297,1327,3950,1327,65535,Symbiont Area,27.633,Pedal disc,,,7,C1,inoc,25C,inoc-25C,18,27.63330338
37,Snap-1291.czi,11294.513,666.591,398,1356,0,65535,Tentacle Area,0,Body column,,,7,C2,inoc,25C,inoc-25C,18,0
38,Snap-1290.czi,331.689,1688.699,884,3941,884,65535,Symbiont Area,2.937,Body column,,,7,C2,inoc,25C,inoc-25C,18,2.936726887
39,Snap-1293.czi,6221.658,651.175,300,1980,0,65535,Tentacle Area,0,Tentacle,,,7,C2,inoc,25C,inoc-25C,18,0
40,Snap-1292.czi,819.277,2144.336,1193,3959,1192,65535,Symbiont Area,13.168,Tentacle,,,7,C2,inoc,25C,inoc-25C,18,13.16814585
41,Snap-1295.czi,719.813,616.67,330,1287,0,65535,Tentacle Area,0,Tentacle,,,7,C2,inoc,25C,inoc-25C,18,0
42,Snap-1294.czi,188.116,1945.617,1125,3139,1125,65535,Symbiont Area,26.134,Tentacle,,,7,C2,inoc,25C,inoc-25C,18,26.13400981
43,Snap-1297.czi,12142.115,205.402,90,1074,0,65535,Tentacle Area,0,Body column,,,7,C4,inoc,25C,inoc-25C,18,0
44,Snap-1296.czi,3021.096,1461.342,888,3540,888,65535,Symbiont Area,24.881,Body column,,,7,C4,inoc,25C,inoc-25C,18,24.88113479
45,Snap-1299.czi,12994.906,214.779,95,1008,0,65535,Tentacle Area,0,Tentacle,,,7,C4,inoc,25C,inoc-25C,18,0
46,Snap-1298.czi,2159.872,1486.957,887,3294,887,65535,Symbiont Area,16.621,Tentacle,,,7,C4,inoc,25C,inoc-25C,18,16.62091284
47,Snap-1301.czi,4425.477,696.502,432,3313,0,65535,Tentacle Area,0,Pedal disc,,,7,C5,inoc,25C,inoc-25C,18,0
48,Snap-1300.czi,153.52,1413.606,739,3735,739,65535,Symbiont Area,3.469,Pedal disc,,,7,C5,inoc,25C,inoc-25C,18,3.469004584
49,Snap-1303.czi,1816.939,1333.093,615,3478,0,65535,Tentacle Area,0,Tentacle,,,7,C5,inoc,25C,inoc-25C,18,0
50,Snap-1302.czi,102.707,106.872,47,2512,47,65535,Symbiont Area,5.653,Tentacle,,,7,C5,inoc,25C,inoc-25C,18,5.652748937
51,Snap-1305.czi,12052.165,936.317,200,2301,0,65535,0,0,0,,,7,C6,inoc,25C,inoc-25C,18,0
52,Snap-1305.czi,12269.255,1001.778,200,2359,0,65535,Tentacle Area,0,Body column,,,7,C6,inoc,25C,inoc-25C,18,0
53,Snap-1304.czi,1987.54,1129.949,648,2546,648,65535,Symbiont Area,16.199,Body column,,,7,C6,inoc,25C,inoc-25C,18,16.19935359
54,Snap-1307.czi,8693.975,422.749,200,2238,0,65535,Tentacle Area,0,Tentacle,,,7,C6,inoc,25C,inoc-25C,18,0
55,Snap-1306.czi,4216.82,2072.111,1346,3574,1346,65535,Symbiont Area,48.503,Tentacle,,,7,C6,inoc,25C,inoc-25C,18,48.50278497
56,Snap-1309.czi,2453.073,455.989,161,1296,0,65535,Tentacle Area,0,Tentacle,,,7,C6,inoc,25C,inoc-25C,18,0
57,Snap-1308.czi,832.466,2134.939,1349,3442,1349,65535,Symbiont Area,33.936,Tentacle,,,7,C6,inoc,25C,inoc-25C,18,33.93563909
58,Snap-1311.czi,7960.323,846.79,401,3781,0,65535,Tentacle Area,0,Tentacle,,,7,D1,inoc,25C,inoc-25C,18,0
59,Snap-1310.czi,3116.235,2103.153,1345,3417,1345,65535,Symbiont Area,39.147,Tentacle,,,7,D1,inoc,25C,inoc-25C,18,39.1470924
60,Snap-1313.czi,8448.127,925.35,402,3827,0,65535,Tentacle Area,0,Tentacle,,,7,D1,inoc,25C,inoc-25C,18,0
61,Snap-1312.czi,3447.708,2063.381,1308,3949,1308,65535,Symbiont Area,40.81,Tentacle,,,7,D1,inoc,25C,inoc-25C,18,40.81032399
62,Snap-1315.czi,7660.636,323.366,143,1421,0,65535,Tentacle Area,0,Body column,,,7,D2,inoc,25C,inoc-25C,18,0
63,Snap-1314.czi,2224.523,1575.366,935,3237,935,65535,Symbiont Area,29.038,Body column,,,7,D2,inoc,25C,inoc-25C,18,29.03835922
64,Snap-1317.czi,7599.444,327.313,137,1528,0,65535,Tentacle Area,0,Tentacle,,,7,D2,inoc,25C,inoc-25C,18,0
65,Snap-1316.czi,2173.926,1570.43,933,3466,933,65535,Symbiont Area,28.606,Tentacle,,,7,D2,inoc,25C,inoc-25C,18,28.60638226
66,Snap-1319.czi,6736.922,468.238,217,2563,0,65535,Tentacle Area,0,Pedal disc,,,7,D3,inoc,25C,inoc-25C,18,0
67,Snap-1318.czi,3022.825,1052.592,703,2712,703,65535,Symbiont Area,44.87,Pedal disc,,,7,D3,inoc,25C,inoc-25C,18,44.86952647
68,Snap-1321.czi,17205.023,403.096,177,2710,0,65535,Tentacle Area,0,Body column,,,7,D4,inoc,25C,inoc-25C,18,0
69,Snap-1320.czi,3393.219,1675.236,998,3182,998,65535,Symbiont Area,19.722,Body column,,,7,D4,inoc,25C,inoc-25C,18,19.72225785
70,Snap-1323.czi,10542.266,446.745,179,2442,0,65535,Tentacle Area,0,Tentacle,,,7,D4,inoc,25C,inoc-25C,18,0
71,Snap-1322.czi,2846.818,1957.794,1216,3563,1216,65535,Symbiont Area,27.004,Tentacle,,,7,D4,inoc,25C,inoc-25C,18,27.00385287
72,Snap-1325.czi,4843.224,446.74,178,2311,0,65535,Tentacle Area,0,Tentacle,,,7,D4,inoc,25C,inoc-25C,18,0
73,Snap-1324.czi,1934.349,1908.723,1199,3555,1199,65535,Symbiont Area,39.939,Tentacle,,,7,D4,inoc,25C,inoc-25C,18,39.93928425
74,Snap-1327.czi,12847.225,452.981,227,3253,0,65535,Tentacle Area,0,Tentacle,,,7,D5,inoc,25C,inoc-25C,18,0
75,Snap-1326.czi,4760.193,1263.238,776,2813,776,65535,Symbiont Area,37.052,Tentacle,,,7,D5,inoc,25C,inoc-25C,18,37.05230507
76,Snap-1329.czi,11331.271,422.501,226,2749,0,65535,Tentacle Area,0,Tentacle,,,7,D5,inoc,25C,inoc-25C,18,0
77,Snap-1328.czi,4076.274,1048.67,661,2425,661,65535,Symbiont Area,35.974,Tentacle,,,7,D5,inoc,25C,inoc-25C,18,35.97366968
1,Snap-1195.czi,13699.8,525.097,280,1122,0,65535,Tentacle Area,0,Body column,,,10,A1,inoc,32C,inoc-32C,18,0
2,Snap-1194.czi,2459.127,1699.477,990,3773,990,65535,Symbiont Area,17.95,Body column,,,10,A1,inoc,32C,inoc-32C,18,17.95009416
3,Snap-1201.czi,14125.547,745.638,272,2090,0,65535,Tentacle Area,1.835,Body column,,,10,A3,inoc,32C,inoc-32C,18,0
4,Snap-1200.czi,276.768,2695.941,1399,3967,1398,65535,Symbiont Area,1.959,Body column,,,10,A3,inoc,32C,inoc-32C,18,1.959343592
5,Snap-1203.czi,15193.915,951.924,303,2536,0,65535,Tentacle Area,1.835,Body column,,,10,A4,inoc,32C,inoc-32C,18,0
6,Snap-1202.czi,0.865,1155.25,146,3996,47,65535,Symbiont Area,0.006,Body column,,,10,A4,inoc,32C,inoc-32C,18,0.005693068574
7,Snap-1205.czi,20686.678,2439.101,974,3839,0,65535,Tentacle Area,0,Pedal disc,,,10,A5,inoc,32C,inoc-32C,18,0
8,Snap-1204.czi,46.705,1151.329,567,4008,567,65535,Symbiont Area,0.226,Pedal disc,,,10,A5,inoc,32C,inoc-32C,18,0.2257733214
9,Snap-1207.czi,9644.284,791.159,414,1687,0,65535,Tentacle Area,0,Body column,,,10,B1,inoc,32C,inoc-32C,18,0
10,Snap-1206.czi,393.097,2697.256,1440,3919,1440,65535,Symbiont Area,4.076,Body column,,,10,B1,inoc,32C,inoc-32C,18,4.07595836
11,Snap-1209.czi,12448.938,875.69,323,3086,0,65535,Tentacle Area,0,Pedal disc,,,10,C2,inoc,32C,inoc-32C,18,0
12,Snap-1208.czi,96.869,2021.763,1040,3973,1040,65535,Symbiont Area,0.778,Pedal disc,,,10,C2,inoc,32C,inoc-32C,18,0.7781306325
13,Snap-1211.czi,4494.453,827.025,337,2699,0,65535,Tentacle Area,0,Pedal disc,,,10,D4,inoc,32C,inoc-32C,18,0
14,Snap-1210.czi,3.243,179.667,47,1165,47,65535,Symbiont Area,0.072,Pedal disc,,,10,D4,inoc,32C,inoc-32C,18,0.07215561048
15,Snap-1213.czi,3999.73,1034.322,422,2925,0,65535,Tentacle Area,0,Tentacle,,,10,D4,inoc,32C,inoc-32C,18,0
16,Snap-1212.czi,1.081,405.4,47,1164,47,65535,Symbiont Area,0.027,Tentacle,,,10,D4,inoc,32C,inoc-32C,18,0.02702682431
1,Snap-1216.czi,4889.928,1053.957,527,3807,0,65535,Tentacle Area,0,Tentacle,,,11,B1,inoc,32C,inoc-32C,18,0
2,Snap-1215.czi,247.578,2504.34,1339,3958,1338,65535,Symbiont Area,5.063,Tentacle,,,11,B1,inoc,32C,inoc-32C,18,5.063019333
3,Snap-1218.czi,24711.49,800.552,241,2383,0,65535,Tentacle Area,0,Body column,,,11,B2,inoc,32C,inoc-32C,18,0
4,Snap-1217.czi,439.153,2237.76,1166,3995,1166,65535,Symbiont Area,1.777,Body column,,,11,B2,inoc,32C,inoc-32C,18,1.777120684
5,Snap-1222.czi,2064.949,839.392,384,1468,0,65535,Tentacle Area,0,Tentacle,,,11,B2,inoc,32C,inoc-32C,18,0
6,Snap-1219.czi,56.867,2249.259,1145,3982,1144,65535,Symbiont Area,2.754,Tentacle,,,11,B2,inoc,32C,inoc-32C,18,2.753917893
7,Snap-1221.czi,2921.416,715.615,317,1328,0,65535,Tentacle Area,0,Tentacle,,,11,B2,inoc,32C,inoc-32C,18,0
8,Snap-1220.czi,357.204,1988.865,1098,3957,1098,65535,Symbiont Area,12.227,Tentacle,,,11,B2,inoc,32C,inoc-32C,18,12.2270844
9,Snap-1224.czi,2708.651,515.623,245,2364,0,65535,Tentacle Area,0,Pedal disc,,,11,B3,inoc,32C,inoc-32C,18,0
10,Snap-1223.czi,47.353,80.479,47,4006,47,65535,Symbiont Area,1.748,Pedal disc,,,11,B3,inoc,32C,inoc-32C,18,1.74821341
11,Snap-1227.czi,9996.73,912.6,398,3618,0,65535,Tentacle Area,0,Body column,,,11,B4,inoc,32C,inoc-32C,18,0
12,Snap-1226.czi,17.73,142.427,47,3972,47,65535,Symbiont Area,0.177,Body column,,,11,B4,inoc,32C,inoc-32C,18,0.1773579961
13,Snap-1229.czi,6991.203,974.67,490,3544,0,65535,Tentacle Area,0,Body column,,,11,B5,inoc,32C,inoc-32C,18,0
14,Snap-1228.czi,9.73,60.222,47,253,47,65535,Symbiont Area,0.139,Body column,,,11,B5,inoc,32C,inoc-32C,18,0.1391749031
15,Snap-1231.czi,7930.484,974.934,425,3335,0,65535,Tentacle Area,0,Tentacle,,,11,C1,inoc,32C,inoc-32C,18,0
16,Snap-1230.czi,594.403,2411.103,1322,3935,1322,65535,Symbiont Area,7.495,Tentacle,,,11,C1,inoc,32C,inoc-32C,18,7.495166751
17,Snap-1233.czi,17083.937,1214.146,363,3410,0,65535,Tentacle Area,0,Pedal disc,,,11,C3,inoc,32C,inoc-32C,18,0
18,Snap-1232.czi,2331.987,1876.966,1065,3908,1065,65535,Symbiont Area,13.65,Pedal disc,,,11,C3,inoc,32C,inoc-32C,18,13.65017326
19,Snap-1235.czi,14391.504,530.16,214,1089,0,65535,Tentacle Area,0,Body column,,,11,C4,inoc,32C,inoc-32C,18,0
20,Snap-1234.czi,4.108,561.421,47,3949,47,65535,Symbiont Area,0.029,Body column,,,11,C4,inoc,32C,inoc-32C,18,0.0285446191
21,Snap-1237.czi,6006.082,384.455,174,1043,0,65535,Tentacle Area,0,Tentacle,,,11,C4,inoc,32C,inoc-32C,18,0
22,Snap-1236.czi,67.03,52.335,47,268,47,65535,Symbiont Area,1.116,Tentacle,,,11,C4,inoc,32C,inoc-32C,18,1.116035379
23,Snap-1239.czi,9227.618,982.909,374,3254,0,65535,Tentacle Area,0,Pedal disc,,,11,D1,inoc,32C,inoc-32C,18,0
24,Snap-1238.czi,1447.194,92.745,47,3837,47,65535,Symbiont Area,15.683,Pedal disc,,,11,D1,inoc,32C,inoc-32C,18,15.68328901
25,Snap-1241.czi,7876.644,973.052,415,3492,0,65535,Tentacle Area,0,Tentacle,,,11,D1,inoc,32C,inoc-32C,18,0
26,Snap-1240.czi,670.297,67.996,47,403,47,65535,Symbiont Area,8.51,Tentacle,,,11,D1,inoc,32C,inoc-32C,18,8.509931387
27,Snap-1243.czi,18092.843,682.023,302,1683,0,65535,Tentacle Area,0,Body column,,,11,D2,inoc,32C,inoc-32C,18,0
28,Snap-1242.czi,1582.335,1584.906,867,3955,867,65535,Symbiont Area,8.746,Body column,,,11,D2,inoc,32C,inoc-32C,18,8.745640472
29,Snap-1245.czi,7792.749,561.018,322,1756,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,18,0
30,Snap-1244.czi,816.249,2275.845,1261,3942,1261,65535,Symbiont Area,10.474,Tentacle,,,11,D2,inoc,32C,inoc-32C,18,10.474468
31,Snap-1247.czi,6660.811,559.37,325,1793,0,65535,Tentacle Area,0,Tentacle,,,11,D2,inoc,32C,inoc-32C,18,0
32,Snap-1246.czi,659.702,2272.229,1252,3906,1252,65535,Symbiont Area,9.904,Tentacle,,,11,D2,inoc,32C,inoc-32C,18,9.90422938
33,Snap-1249.czi,9263.511,262.473,139,1342,0,65535,Tentacle Area,0,Pedal disc,,,11,D3,inoc,32C,inoc-32C,18,0
34,Snap-1248.czi,175.791,147.183,47,1501,47,65535,Symbiont Area,1.898,Pedal disc,,,11,D3,inoc,32C,inoc-32C,18,1.897671412
35,Snap-1251.czi,12521.374,677.609,197,1885,0,65535,Tentacle Area,0,Tentacle,,,11,D3,inoc,32C,inoc-32C,18,0
36,Snap-1250.czi,142.925,3058.03,1543,3985,1538,65535,Symbiont Area,1.141,Tentacle,,,11,D3,inoc,32C,inoc-32C,18,1.141448215
37,Snap-1253.czi,8925.768,832.76,224,1669,0,65535,Tentacle Area,0,Body column,,,11,D5,inoc,32C,inoc-32C,18,0
38,Snap-1252.czi,16.866,57.346,47,420,47,65535,Symbiont Area,0.189,Body column,,,11,D5,inoc,32C,inoc-32C,18,0.18895853
1,Snap-557.czi,15892.97,417.153,161,2070,0,65535,Tentacle Area,0,Tentacle,,,7,A2,inoc,25C,inoc-25C,20,0
2,Snap-556.czi,5546.387,1954.734,1220,3497,1220,65535,Symbiont Area,34.898,Tentacle,,,7,A2,inoc,25C,inoc-25C,20,34.89836701
3,Snap-559.czi,1791.857,1462.52,700,3882,0,65535,Tentacle Area,0,Tentacle,,,7,A3,inoc,25C,inoc-25C,20,0
4,Snap-558.czi,332.338,3112.189,1793,3985,1793,65535,Symbiont Area,18.547,Tentacle,,,7,A3,inoc,25C,inoc-25C,20,18.54712737
5,Snap-561.czi,7885.51,683.482,292,2712,0,65535,Tentacle Area,0,Pedal disc,,,7,A4,inoc,25C,inoc-25C,20,0
6,Snap-560.czi,3395.381,1825.196,1145,3947,1145,65535,Symbiont Area,43.058,Pedal disc,,,7,A4,inoc,25C,inoc-25C,20,43.05848322
7,Snap-563.czi,11114.181,694.764,241,2585,0,65535,Tentacle Area,0,Pedal disc,,,7,A5,inoc,25C,inoc-25C,20,0
8,Snap-562.czi,3140.236,72.045,47,3878,47,65535,Symbiont Area,28.254,Pedal disc,,,7,A5,inoc,25C,inoc-25C,20,28.25431761
9,Snap-565.czi,7227.104,403.98,222,2144,0,65535,Tentacle Area,0,Pedal disc,,,7,A6,inoc,25C,inoc-25C,20,0
10,Snap-564.czi,2284.85,1290.723,803,3329,803,65535,Symbiont Area,31.615,Pedal disc,,,7,A6,inoc,25C,inoc-25C,20,31.61501481
11,Snap-567.czi,6223.172,764.453,319,2514,0,65535,Tentacle Area,0,Tentacle,,,7,B1,inoc,25C,inoc-25C,20,0
12,Snap-566.czi,1891.32,2369.418,1419,3977,1419,65535,Symbiont Area,30.392,Tentacle,,,7,B1,inoc,25C,inoc-25C,20,30.39157523
13,Snap-569.czi,5366.704,588.625,349,2655,0,65535,Tentacle Area,0,Pedal disc,,,7,B2,inoc,25C,inoc-25C,20,0
14,Snap-568.czi,1714.448,2218.345,1390,3982,1390,65535,Symbiont Area,31.946,Pedal disc,,,7,B2,inoc,25C,inoc-25C,20,31.94601379
15,Snap-571.czi,6466.641,388.417,185,1657,0,65535,Tentacle Area,0,Pedal disc,,,7,B3,inoc,25C,inoc-25C,20,0
16,Snap-570.czi,2207.441,2037.118,1251,3967,1251,65535,Symbiont Area,34.136,Pedal disc,,,7,B3,inoc,25C,inoc-25C,20,34.13582105
17,Snap-573.czi,3706.961,801.332,377,3059,0,65535,Tentacle Area,0,Pedal disc,,,7,B4,inoc,25C,inoc-25C,20,0
18,Snap-572.czi,1029.447,2526.884,1490,3997,1489,65535,Symbiont Area,27.771,Pedal disc,,,7,B4,inoc,25C,inoc-25C,20,27.77064555
19,Snap-575.czi,5169.075,535.056,303,1915,0,65535,Tentacle Area,0,Pedal disc,,,7,B5,inoc,25C,inoc-25C,20,0
20,Snap-574.czi,1998.784,2070.534,1303,3745,1303,65535,Symbiont Area,38.668,Pedal disc,,,7,B5,inoc,25C,inoc-25C,20,38.6681176
21,Snap-581.czi,5422.707,619.793,326,2658,0,65535,Tentacle Area,0,Tentacle,,,7,C2,inoc,25C,inoc-25C,20,0
22,Snap-580.czi,751.814,2276.979,1304,3830,1304,65535,Symbiont Area,13.864,Tentacle,,,7,C2,inoc,25C,inoc-25C,20,13.86418259
23,Snap-583.czi,2530.481,643.255,333,2670,0,65535,Tentacle Area,0,Tentacle,,,7,C2,inoc,25C,inoc-25C,20,0
24,Snap-582.czi,549.211,2204.766,1333,3781,1332,65535,Symbiont Area,21.704,Tentacle,,,7,C2,inoc,25C,inoc-25C,20,21.70381836
